ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Type,Product Class,Defrost Type,Compact,Built-in,Thru the Door Dispenser,Ice Maker,Counter Depth,Height (in),Width (in),Capacity (Total Volume) (ft3),Adjusted Volume (ft3),Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),Percent Less Energy Use than US Federal Standard,Refrigerant Type,Refrigerant with GWP,Connected Functionality,Connects Using,Connected Functionality Tested,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2025 Criteria
3387587,Kenmore,KMR33MBKR,,190873013631,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.2,17.5,3.2,3.2,218,244,11,,,No,,,,,01/09/2024,01/09/2024,"United States, Canada",ES_0031912_KMR33MBKR_01162024100659_80195295,No
3387588,Kenmore,KMR33MRDR,,190873013648,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.2,17.5,3.2,3.2,218,244,11,,,No,,,,,01/09/2024,01/09/2024,"United States, Canada",ES_0031912_KMR33MRDR_01162024100659_80195295,No
3387590,Kenmore,KMR33MWER,,190873013662,Compact Refrigerator,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.2,17.5,3.2,3.2,218,244,11,,,No,,,,,01/09/2024,01/09/2024,"United States, Canada",ES_0031912_KMR33MWER_01162024100659_80195295,No
2453349,Kenmore,KMR46TS1E04,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,48.1,19.1,4.6,5.6,325,369,12,,,No,,,,,04/12/2023,04/02/2023,"United States, Canada",ES_0015649_KMR46TS1E04_04142023094113_80162419,No
2389867,Keystone,KSTRC312CB,,091037870735,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33,18.5,3.2,3.9,270,359,25,,,No,,,,,12/25/2021,12/27/2021,"United States, Canada",ES_1055302_KSTRC312CB_12292021034629_80111796,No
2389868,Keystone,KSTRC312CW,,091037870728,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33,18.5,3.2,3.9,270,359,25,,,No,,,,,12/25/2021,12/27/2021,"United States, Canada",ES_1055302_KSTRC312CW_12292021034629_80111796,No
2295568,Kitchen Aid,KBBX104,,883049366906,Bottom Freezer,5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,Automatic,No,Yes,No,No,Yes,69.5,21.3,9.2,10.9,394,439,10,,,No,,,,,05/05/2017,05/05/2016,"United States, Canada",ES_22856_KBBX104_05052017163246_1966042,No
2358246,Kitchen Aid,KRFF577K**0*,,883049544700;883049544809,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,71,36,27,33,710,781,10,,,No,,,,,06/01/2020,04/20/2020,"United States, Canada",ES_0022856_KRFF577K**0*_04202020012443_80040644,No
4439721,KitchenAid,KBB*336S****,,883049922683;883049922690,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,83.5,35.5,20.9,25.1,599,657,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,06/30/2025,06/30/2025,"United States, Canada",ES_0022856_KBB*336S****_07022025112401_80260614,No
2222791,KitchenAid,KBBL206EPA**,,883049341675,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,83.1,36.3,20.9,25.1,599,657,10,,,No,,,,,11/08/2014,10/09/2014,"United States, Canada",ES_0022856_KBBL206EPA**_10142014101026_2769601,No
2222792,KitchenAid,KBBL206ESS**,,883049341699,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,83.1,36.3,20.9,25.1,599,657,10,,,No,,,,,11/08/2014,10/09/2014,"United States, Canada",ES_0022856_KBBL206ESS**_10142014101026_2769601,No
2222787,KitchenAid,KBBL306EPA**,,883049336800,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,83.1,36.3,20.9,25.1,599,657,10,,,No,,,,,11/08/2014,10/09/2014,"United States, Canada",ES_0022856_KBBL306EPA**_10142014101026_2769601,No
2222788,KitchenAid,KBBL306ESS**,,883049336848,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,83.5,35.5,20.9,25.1,599,657,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,11/08/2014,10/09/2014,"United States, Canada",ES_0022856_KBBL306ESS**_10142014101026_2769601,No
2222789,KitchenAid,KBBR206EPA**,,883049341682,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,83.1,36.3,20.9,25.1,599,657,10,,,No,,,,,11/08/2014,10/09/2014,"United States, Canada",ES_0022856_KBBR206EPA**_10142014101026_2769601,No
2222790,KitchenAid,KBBR206ESS**,,883049341804,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,83.1,36.3,20.9,25.1,599,657,10,,,No,,,,,11/08/2014,10/09/2014,"United States, Canada",ES_0022856_KBBR206ESS**_10142014101026_2769601,No
2218144,KitchenAid,KBBR306ESS**,,883049336855,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,83.5,35.5,20.9,25.1,599,657,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,09/08/2014,08/28/2014,"United States, Canada",ES_0022856_KBBR306ESS**_08292014120532_2758676,No
2393549,KitchenAid,KBBX102MPA,,,Bottom Freezer,5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,Automatic,No,Yes,No,No,No,69.7,21.9,8.8,10.7,393,437,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,03/02/2022,03/02/2022,"United States, Canada",ES_22856_KBBX102MPA_030420220943768_5176606,No
2239654,KitchenAid,KBBX104***,,883049366906,Bottom Freezer,5-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic icemaker,Automatic,No,Yes,No,No,Yes,69.5,21.3,9.2,10.9,336,439,23,,,No,,,,,05/14/2015,05/18/2015,"United States, Canada",ES_22856_KBBX104***_05182015195112_8672234,No
2222793,KitchenAid,KBFN402EPA**,,883049341835,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,83.1,42.3,24.2,29.1,633,694,10,,,No,,,,,11/08/2014,10/09/2014,"United States, Canada",ES_0022856_KBFN402EPA**_10142014101026_2769601,No
2222794,KitchenAid,KBFN402ESS**,,883049341842,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,83.1,42.3,24.2,29.1,633,694,10,,,No,,,,,11/08/2014,10/09/2014,"United States, Canada",ES_0022856_KBFN402ESS**_10142014101026_2769601,No
2223894,KitchenAid,KBFN502EBS**,,883049358604,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,83.5,41.5,24.1,29,633,694,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,12/02/2014,10/29/2014,"United States, Canada",ES_0022856_KBFN502EBS**_10292014105615_2774957,No
2218139,KitchenAid,KBFN502EPA**,,883049336923,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,83.5,41.5,24.1,29,633,694,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,09/08/2014,08/28/2014,"United States, Canada",ES_0022856_KBFN502EPA**_08292014120532_2758676,No
2218140,KitchenAid,KBFN502ESS**,,883049336947,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,83.5,41.5,24.1,29,633,694,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,09/08/2014,08/28/2014,"United States, Canada",ES_0022856_KBFN502ESS**_08292014120532_2758676,No
4439722,KitchenAid,KBFN542S****,,883049923123;883049923130;883049923147,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,83.5,41.5,24.1,29,633,694,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,06/30/2025,06/30/2025,"United States, Canada",ES_0022856_KBFN542S****_07022025112401_80260614,No
2208203,KitchenAid,KBFS25EC*,,883049289076;883049289083;883049289090,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,68.9,35.6,25.2,30.8,615,674,10,,,No,,,,,03/31/2014,03/28/2014,"United States, Canada",ES_0022856_KBFS25EC*_03282014113832_2714961,No
2208196,KitchenAid,KB*S19KC*,,883049288710;883049288727;883049288734;883049341125;883049341705,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,65.5,29.6,18.6,23,469,521,10,,,No,,,,,03/17/2014,03/28/2014,"United States, Canada",ES_0022856_RF36NDFSS*_03282014113824_2714961,No
2272140,KitchenAid,KB*S19KC*,,883049288710;883049288727;883049288734;883049341125;883049341705,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,65.5,29.6,18.6,23,553,605,10,,,No,,,,,04/15/2016,06/14/2016,"United States, Canada",ES_0022856_KB*S19KC*_07112016115240_70084302,No
2208198,KitchenAid,KB*S22KC*,,883049288741;883049288758;883049288772;883049341132;883049341149,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,68.9,32.6,22.1,27,500,556,10,,,No,,,,,03/17/2014,03/28/2014,"United States, Canada",ES_0022856_KB*S22KC*_03282014113826_2714961,No
2272131,KitchenAid,KB*S22KC*,,883049288741;883049288758;883049288772;883049341132;883049341149,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,68.9,32.6,22.1,27,584,640,10,,,No,,,,,03/17/2014,06/14/2016,"United States, Canada",ES_0022856_KB*S22KC*_07112016115240_70084302,No
2234538,KitchenAid,KBSD602ESS**,,883049357232,Side-by-Side,7-BI -Built-in refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,Yes,Yes,Yes,Yes,83,41.8,25,31.6,752,827,10,,,No,,,,,04/20/2015,03/11/2015,"United States, Canada",ES_0022856_KBSD602ESS**_03112015070211_70026581,No
2234539,KitchenAid,KBSD608EBS**,,883049367125,Side-by-Side,7-BI -Built-in refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,Yes,Yes,Yes,Yes,83,47.8,29.5,37.3,805,885,10,,,No,,,,,04/20/2015,03/11/2015,"United States, Canada",ES_0022856_KBSD608EBS**_03112015070211_70026581,No
2234540,KitchenAid,KBSD608ESS**,,883049357263,Side-by-Side,7-BI -Built-in refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,Yes,Yes,Yes,Yes,83,47.8,29.5,37.3,805,885,10,,,No,,,,,04/20/2015,03/11/2015,"United States, Canada",ES_0022856_KBSD608ESS**_03112015070211_70026581,No
2253716,KitchenAid,KBSD612ESS**,,883049407104,Side-by-Side,7-BI -Built-in refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,Yes,Yes,Yes,Yes,83,41.8,25,31.6,752,827,10,,,No,,,,,01/15/2016,11/19/2015,"United States, Canada",ES_0022856_KBSD612ESS**_11222015014057_70054450,No
2253718,KitchenAid,KBSD618ESS**,,883049407111,Side-by-Side,7-BI -Built-in refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,Yes,Yes,Yes,Yes,83,47.8,29.5,37.3,805,885,10,,,No,,,,,01/15/2016,11/19/2015,"United States, Canada",ES_0022856_KBSD618ESS**_11222015014057_70054450,No
2398228,KitchenAid,KBSD702M****,,883049587646;883049587653,Side-by-Side,7-BI -Built-in refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,Yes,Yes,Yes,Yes,84,42,25.1,31.7,753,828,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,07/31/2022,07/04/2022,"United States, Canada",ES_0022856_KBSD702M****_07062022114455_80133351,No
2398230,KitchenAid,KBSD708M****,,883049587691;883049587707;883049587714,Side-by-Side,7-BI -Built-in refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,Yes,Yes,Yes,Yes,83.5,47,29.4,37.2,804,884,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,07/31/2022,07/04/2022,"United States, Canada",ES_0022856_KBSD708M****_07062022114455_80133351,No
4439718,KitchenAid,KBSD742S****,,883049923314,Side-by-Side,7-BI -Built-in refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,Yes,Yes,Yes,Yes,84,42,25.1,31.7,753,828,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,06/30/2025,06/30/2025,"United States, Canada",ES_0022856_KBSD742S**_07022025112401_80260614,No
4439720,KitchenAid,KBSD748S****,,883049923321,Side-by-Side,7-BI -Built-in refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,Yes,Yes,Yes,Yes,83.5,47,29.4,37.2,804,884,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,06/30/2025,06/30/2025,"United States, Canada",ES_0022856_KBSD748S**_07022025112401_80260614,No
2217319,KitchenAid,KBWG11NCSS,,883049278162,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,74,24,11.3,14,397,441,10,,,No,,,,,08/01/2014,08/12/2014,"United States, Canada",ES_22856_KBWG11NCSS_08132014180313_2993577,No
2231600,KitchenAid,KRBL102ESS**,,883049361079,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,68.9,32.6,22.1,27,500,556,10,,,No,,,,,04/13/2015,01/21/2015,"United States, Canada",ES_0022856_KRBL102ESS**_01222015023403_70021581,No
2272135,KitchenAid,KRBL102ESS**,,883049361079,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,68.9,32.6,22.1,27,584,640,10,,,No,,,,,04/13/2015,06/14/2016,"United States, Canada",ES_0022856_KRBL102ESS**_07112016115240_70084302,No
2231599,KitchenAid,KRBL109ESS**,,883049361031,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,65.5,29.6,18.6,23,469,521,10,,,No,,,,,04/13/2015,01/21/2015,"United States, Canada",ES_0022856_KRBL109ESS**_01222015023403_70021581,No
2272144,KitchenAid,KRBL109ESS**,,883049361031,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,65.5,29.6,18.6,23,553,605,10,,,No,,,,,04/15/2016,06/14/2016,"United States, Canada",ES_0022856_KRBL109ESS**_07112016115240_70084302,No
2231602,KitchenAid,KRBR102ESS**,,883049361062,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,68.9,32.6,22.1,27,500,556,10,,,No,,,,,04/13/2015,01/21/2015,"United States, Canada",ES_0022856_KRBR102ESS**_01222015023403_70021581,No
2272136,KitchenAid,KRBR102ESS**,,883049361062,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,68.9,32.6,22.1,27,584,640,10,,,No,,,,,04/13/2015,06/14/2016,"United States, Canada",ES_0022856_KRBR102ESS**_07112016115240_70084302,No
2231601,KitchenAid,KRBR109ESS**,,883049361024,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,65.5,29.6,18.6,23,469,521,10,,,No,,,,,04/13/2015,01/21/2015,"United States, Canada",ES_0022856_KRBR109ESS**_01222015023403_70021581,No
2272145,KitchenAid,KRBR109ESS**,,883049361024,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,65.5,29.6,18.6,23,553,605,10,,,No,,,,,04/15/2016,06/14/2016,"United States, Canada",ES_0022856_KRBR109ESS**_07112016115240_70084302,No
2231604,KitchenAid,KRBX102E****,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,68.9,32.6,22.1,27,500,556,10,,,No,,,,,04/13/2015,01/21/2015,"United States, Canada",ES_0022856_KRBX102E****_01222015023403_70021581,No
2272137,KitchenAid,KRBX102E****,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,68.9,32.6,22.1,27,584,640,10,,,No,,,,,04/13/2015,06/14/2016,"United States, Canada",ES_0022856_KRBX102E****_07112016115240_70084302,No
2231603,KitchenAid,KRBX109E****,,883049361000;883049361017,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,65.5,29.6,18.6,23,469,521,10,,,No,,,,,04/13/2015,01/21/2015,"United States, Canada",ES_0022856_KRBX109E****_01222015023403_70021581,No
2272146,KitchenAid,KRBX109E****,,883049361000;883049361017,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,65.5,29.6,18.6,23,553,605,10,,,No,,,,,04/15/2016,06/14/2016,"United States, Canada",ES_0022856_KRBX109E****_07112016115240_70084302,No
3554162,KitchenAid,KRFC136R**,,883049694627;883049694634;883049694641,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69,36,20,24.3,563,616,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,06/24/2024,06/25/2024,"United States, Canada",ES_0022856_KRFC136R**_07122024141526_80216681,No
2231596,KitchenAid,KRFC300E****,,883049360867;883049360874;883049360881;883049416779,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,68.5,35.6,20,24.3,563,616,10,,,No,,,,,04/13/2015,01/21/2015,"United States, Canada",ES_0022856_KRFC300E****_01222015023403_70021581,No
2270230,KitchenAid,KRFC604F****,,883049390352;883049396101;883049402666,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,71,35.6,23.8,28.5,673,739,10,,,No,,,,,07/18/2016,10/16/2017,"United States, Canada",ES_0022856_KRFC604F****_06212016033951_70085446,No
